Date,CPI,YoY_Inflation,MoM_Inflation
2003-11-01,185.0,0.01910017137341943,0.0005406866852456777
2003-12-01,185.5,0.02014770030411127,0.0026990569691649835
2004-01-01,186.3,0.020060309446674748,0.004303395560052973
2004-02-01,186.7,0.01674357236128671,0.0021447729401339456
2004-03-01,187.1,0.017251101669768416,0.0021401827323670503
2004-04-01,187.4,0.022666917564292056,0.0016021365242778537
2004-05-01,188.2,0.028565671754459124,0.004259857346957287
2004-06-01,188.9,0.03118532282699885,0.00371254735618464
2004-07-01,189.1,0.02897198344333197,0.0010582011569479043
2004-08-01,189.2,0.02515519313719588,0.0005286809533661568
2004-09-01,189.8,0.02507466659637566,0.0031662295580497345
2004-10-01,190.8,0.03141062062110694,0.005254872838358597
2004-11-01,191.7,0.03557582497327385,0.004705891037412493
2004-12-01,191.7,0.03287676800410894,0.0
2005-01-01,191.6,0.028051587929217303,-0.0005217845148385751
2005-02-01,192.4,0.03007348768392921,0.004166672694845912
2005-03-01,193.1,0.03156495615442493,0.003631651202862546
2005-04-01,193.7,0.03306520060862834,0.0031023809784813516
2005-05-01,193.6,0.02828894769119747,-0.000516395570473542
2005-06-01,193.7,0.025092795905486295,0.0005163955704734247
2005-07-01,194.9,0.030210630849103314,0.006176036100565044
2005-08-01,196.1,0.035820076584522714,0.006138126688785481
2005-09-01,198.8,0.04632840804664625,0.013674561020173094
2005-10-01,199.1,0.04258145205596446,0.0015079168476769278
2005-11-01,198.1,0.0328403036529064,-0.005035257365645317
2005-12-01,198.1,0.0328403036529064,0.0
2006-01-01,199.3,0.03940136168198898,0.006039273514243958
2006-02-01,199.4,0.03573631929613176,0.0005016303089889478
2006-03-01,199.7,0.033608050987300735,0.0015033828940314653
2006-04-01,200.7,0.03550068538934228,0.00499501538052293
2006-05-01,201.3,0.039002157803269176,0.002985076843453499
2006-06-01,201.8,0.04096653750655852,0.002480775273762845
2006-07-01,202.9,0.040226640318253945,0.005436138912260425
2006-08-01,203.8,0.03851438758632393,0.004425873956855375
2006-09-01,202.8,0.01992097749455435,-0.004918849071596378
2006-10-01,201.9,0.013965314248641348,-0.004447746398236365
2006-11-01,202.0,0.01949574369669962,0.0004951720824129466
2006-12-01,203.1,0.02492651488183365,0.005430771185134245
2007-01-01,203.437,0.0205451474238225,0.0016579060562328177
2007-02-01,204.226,0.023914366248373273,0.0038708491335397678
2007-03-01,205.288,0.027597630847541504,0.005186647493199586
2007-04-01,205.904,0.0255987849490166,0.002996169481998037
2007-05-01,206.755,0.026738184762487557,0.004124476656924383
2007-06-01,207.234,0.02657148166818345,0.002314072179458679
2007-07-01,207.603,0.022914355222603735,0.001779012466680695
2007-08-01,207.667,0.01879671446586731,0.00030823320011906714
2007-09-01,208.547,0.027944163782901547,0.004228600245437914
2007-10-01,209.19,0.03547040458223712,0.003078494401099269
2007-11-01,210.834,0.04280339658269746,0.007828164082873188
2007-12-01,211.445,0.04026644880051255,0.002893823402949134
2008-01-01,212.174,0.04205031811145322,0.0034417753671732187
2008-02-01,212.687,0.04059437761536767,0.002414908637454258
2008-03-01,213.448,0.03897937201491333,0.0035716418927452974
2008-04-01,213.942,0.03829490949842318,0.002311706965507739
2008-05-01,215.208,0.04007048490962267,0.005900052068123849
