Date,IVV,IJH,IWM,EFA,EEM,AGG,SPTL,HYG,SPBO,IYR,DBC,GLD
2013-05-01,126.91754150390625,18.736339569091797,77.4945297241211,41.79231643676758,32.07611083984375,78.22713470458984,24.949190139770508,47.15272521972656,20.495609283447266,48.19988250732422,21.81229019165039,141.11000061035156
2013-05-02,128.06625366210938,18.922557830810547,78.72674560546875,41.92127990722656,32.330814361572266,78.23416900634766,24.928356170654297,47.454830169677734,20.464847564697266,48.384849548339844,22.091283798217773,141.9199981689453
2013-05-03,129.33462524414062,19.166440963745117,79.97583770751953,42.45751190185547,32.60049057006836,77.94622802734375,24.386354446411133,47.52911376953125,20.48944854736328,48.424495697021484,22.33646011352539,142.08999633789062
2013-05-06,129.6776580810547,19.263654708862305,80.49065399169922,42.40321731567383,32.64543151855469,77.8198013305664,24.313404083251953,47.558868408203125,20.28032112121582,48.616085052490234,22.361825942993164,142.14999389648438
2013-05-07,130.33975219726562,19.436681747436523,81.14897155761719,42.47108840942383,32.877647399902344,77.7777099609375,24.230009078979492,47.524192810058594,20.224971771240234,48.90013885498047,22.285734176635742,140.3800048828125
2013-05-08,130.95401000976562,19.525671005249023,81.38532257080078,42.91908264160156,33.1323356628418,77.84791564941406,24.271699905395508,47.692588806152344,20.477157592773438,49.01907730102539,22.387187957763672,142.4600067138672
2013-05-09,130.60305786132812,19.45811653137207,81.1067886352539,42.505035400390625,32.89262771606445,77.74256134033203,24.230009078979492,47.55392074584961,20.20035743713379,48.76801300048828,22.378734588623047,140.80999755859375
2013-05-10,131.0098419189453,19.58005714416504,81.72286987304688,42.55253982543945,32.637935638427734,77.58805084228516,23.9798526763916,47.306251525878906,20.18805503845215,48.78122329711914,22.277280807495117,139.60000610351562
2013-05-13,131.12147521972656,19.55204200744629,81.66381072998047,42.532188415527344,32.338294982910156,77.51780700683594,23.820045471191406,47.11306381225586,20.046586990356445,48.85390853881836,22.175827026367188,138.42999267578125
2013-05-14,132.5255126953125,19.774503707885742,82.71034240722656,42.61363220214844,32.48811721801758,77.33525085449219,23.604631423950195,47.16262435913086,20.07733154296875,49.11154556274414,22.09973907470703,137.80999755859375
2013-05-15,133.19564819335938,19.851947784423828,82.87913513183594,42.796897888183594,32.49560546875,77.44757080078125,23.708847045898438,47.167545318603516,20.07118797302246,49.54756546020508,22.049013137817383,134.6300048828125
2013-05-16,132.55743408203125,19.764617919921875,82.66812896728516,42.505035400390625,32.383243560791016,77.65824127197266,23.9798526763916,47.28153610229492,20.163440704345703,49.38900375366211,22.023649215698242,134.08999633789062
2013-05-17,133.85772705078125,19.945886611938477,83.59651947021484,42.796897888183594,32.52557373046875,77.4686508178711,23.670631408691406,47.28153610229492,20.1326904296875,49.699520111083984,22.133556365966797,131.07000732421875
